,variable,relative_importance,scaled_importance,percentage
5256,remainder__address_first.KONGSGÅRDSGATA_Trondheim,0.004189797677099705,0.004922919767136479,2.7445544672603084e-05
5257,remainder__address_first.HANGERSLETTVEGEN_Trondheim,0.004183346871286631,0.004915340212728705,2.740328824573916e-05
5258,remainder__address_first.PARKVEGEN_Rauma,0.004176408052444458,0.004907187253786221,2.735783505749839e-05
5259,remainder__address_first.TORGNY SEGERSTEDTS GATE_Halden,0.004174281843006611,0.004904689004639762,2.7343907183026385e-05
5260,remainder__address_first.VESTREMVEIEN_Herøy,0.00417341198772192,0.004903666943885144,2.733820913889285e-05
5261,remainder__address_first.ØVRE VEG_Molde,0.004173077642917633,0.00490327409612186,2.7336018991308337e-05
5262,remainder__address_first.BJØRNDALSSTØLEN_Bergen,0.004172713961452246,0.004902846778429485,2.733363667199983e-05
5263,remainder__mall_name.Telesenteret,0.00416629808023572,0.00489530825965158,2.7291609020997797e-05
5264,remainder__address_first.MYRBERGVEIEN_Sortland,0.004163153003901243,0.004891612864396393,2.7271006992048186e-05
5265,remainder__address_first.TORVET_Grimstad,0.0041626812890172005,0.004891058609822288,2.7267916992740226e-05
5266,remainder__address_first.AUGUST GUNNARSKOGS GATE_Høyanger,0.004150487948209047,0.0048767317035804955,2.7188043713491548e-05
5267,remainder__mall_name.Åmotsenteret,0.004145053680986166,0.004870346559572792,2.7152446189381104e-05
5268,remainder__address_first.VIKAVEIEN_Arendal,0.0041440692730247974,0.004869189901952202,2.7145997760420565e-05
5269,remainder__address_first.GRYVJENE_Sandnes,0.004140453413128853,0.0048649413464063734,2.7122311832852643e-05
5270,remainder__address_first.OLAV SUNDES VEG_Ålesund,0.004117534030228853,0.00483801157751904,2.6972176910899594e-05
5271,remainder__address_first.MELINGSIDEN_Sola,0.004107369109988213,0.004826068020660072,2.6905590933709623e-05
5272,remainder__chain_name.BANG & OLUFSEN,0.004103953018784523,0.004822054188917097,2.688321360407173e-05
5273,remainder__address_first.HAVNEGATA_Sortland,0.004102274309843779,0.0048200817429747,2.687221711097677e-05
5274,remainder__mall_name.Holmlia Kjøpesenter,0.004101293161511421,0.004818928915346231,2.6865790034430008e-05
5275,remainder__address_first.SKANSEMYRSVEIEN_Bergen,0.004100174177438021,0.00481761413376521,2.685846005581498e-05
5276,remainder__address_first.OTTO RUGES VEI_Bærum,0.004096760880202055,0.004813603584872626,2.6836101028246033e-05
5277,remainder__address_first.NYMOSVINGEN_Lillehammer,0.004088127985596657,0.004803460124310602,2.6779550685531076e-05
5278,remainder__address_first.GRØDDESVEGEN_Hornindal,0.004086993169039488,0.004802126739910707,2.6772116995191987e-05
5279,remainder__address_first.ARONNESVEIEN_Alta,0.0040828934870660305,0.004797309704105752,2.674526175935065e-05
5280,remainder__address_first.STRANDVEIEN_Skjervøy,0.004080632235854864,0.00479465278385713,2.673044928487933e-05
5281,remainder__address_first.BILDØYBAKKEN_Fjell,0.004073360934853554,0.004786109165718287,2.6682818150433347e-05
5282,remainder__address_first.OLAF RYES VEI_Bergen,0.004068352282047272,0.0047802241092532605,2.665000864149316e-05
5283,remainder__address_first.GAMMELVEIEN_Rana,0.004068334586918354,0.00478020331786746,2.66498927283898e-05
5284,remainder__address_first.TYRIMYRVEIEN_Ringerike,0.0040670121088624,0.004778649435349733,2.6641229749086144e-05
5285,remainder__address_first.SUNDGATA_Ålesund,0.004057561978697777,0.004767545741048761,2.6579326051202904e-05
5286,remainder__address_first.DAMSGÅRDSVEIEN_Bergen,0.00405309209600091,0.004762293727567189,2.6550045791225512e-05
5287,remainder__address_first.GRANÅSVEGEN_Trondheim,0.004048794507980347,0.0047572441565263066,2.6521894158833454e-05
5288,remainder__address_first.KINOBAKKEN_Narvik,0.004035817924886942,0.004741996957891972,2.643689019958874e-05
5289,remainder__municipality_name.Øygarden,0.004028678871691227,0.004733608728004902,2.639012536307312e-05
5290,remainder__address_first.EIDSVENNA_Kongsberg,0.004023831803351641,0.004727913529720739,2.635837432378729e-05
5291,remainder__address_first.NORDGATA_Verdal,0.0040123495273292065,0.00471442210890309,2.628315892108674e-05
5292,remainder__address_first.BRENDHAUGEN_Ålesund,0.0040082866325974464,0.004709648297294931,2.6256544662486598e-05
5293,remainder__address_first.HOLLUNDSVEGEN_Stord,0.004002621863037348,0.004702992318130089,2.6219437217687664e-05
5294,remainder__chain_name.BAKER KLAUSEN DRAMMEN,0.003985499031841755,0.00468287336951764,2.610727298811909e-05
5295,remainder__address_first.GRANHOLTET_Oppegård,0.0039838203229010105,0.004680900923575243,2.609627649502413e-05
5296,remainder__address_first.KORNSILOVEGEN_Hamar,0.003983404021710157,0.004680411778867198,2.6093549486750374e-05
5297,remainder__address_first.ASPERUDVEIEN_Oslo,0.003980053123086691,0.004676474546966646,2.607159920538801e-05
5298,remainder__address_first.MYRHAUGEN_Oslo,0.0039779325015842915,0.004673982863520967,2.605770793505391e-05
5299,remainder__address_first.HARALD HÅRFAGRES GATE_Bergen,0.003974749241024256,0.004670242602643789,2.603685577782863e-05
5300,remainder__address_first.KLOPPENE_Arendal,0.003971388563513756,0.004666293880766874,2.6014841439224936e-05
5301,remainder__address_first.BERTRAND NARVESENS VEI_Oslo,0.003959587309509516,0.004652427667863083,2.5937536550319104e-05
5302,remainder__address_first.BRUGATA_Nome,0.003959016874432564,0.00465175741924188,2.5933799877908196e-05
5303,remainder__address_first.JOHAN FALKBERGETS VEI_Trondheim,0.00395515700802207,0.004647222161428696,2.5908515569651855e-05
5304,remainder__address_first.NEDRE SØRLIVEG_Steinkjer,0.003954728599637747,0.0046467187910356296,2.5905709252412643e-05
5305,remainder__mall_name.Amfi Askøy,0.003950806800276041,0.004642110763372144,2.5880019248294547e-05
5306,remainder__address_first.KNIVSØVEIEN_Halden,0.003946988843381405,0.004637624748314803,2.5855009471072475e-05
5307,remainder__address_first.MANDALSVEIEN_Mandal,0.003942651208490133,0.004632528123085004,2.5826595509025446e-05
5308,remainder__mall_name.Østfoldhallene,0.0039386628195643425,0.0046278418541539,2.5800469305597344e-05
5309,remainder__address_first.NYHAUGÅSEN_Bergen,0.0039285109378397465,0.004615913617263416,2.573396873806248e-05
